Date;Close(SAND.ST)
2018-10-19 14:30;135
2018-10-19 14:00;135.85
2018-10-19 13:30;135.4
2018-10-19 13:00;136.35
2018-10-19 12:30;136.7
2018-10-19 12:00;138.4
2018-10-19 11:30;138.8
2018-10-19 11:00;138.25
2018-10-19 10:30;137.9
2018-10-19 10:00;139.05
2018-10-19 09:30;140.6
2018-10-18 17:30;141.7
2018-10-18 17:00;142.4
2018-10-18 16:30;141.75
2018-10-18 16:00;141.95
2018-10-18 15:30;142.4
2018-10-18 15:00;142.8
2018-10-18 14:30;142.7
2018-10-18 14:00;142.7
2018-10-18 13:30;143.8
2018-10-18 13:00;143.3
2018-10-18 12:30;143.85
2018-10-18 12:00;143.65
2018-10-18 11:30;143.25
2018-10-18 11:00;143
2018-10-18 10:30;143.2
2018-10-18 10:00;143.45
2018-10-18 09:30;142.1
2018-10-17 17:30;143.4
2018-10-17 17:00;143.2
2018-10-17 16:30;143.95
2018-10-17 16:00;144.2
2018-10-17 15:30;144.9
2018-10-17 15:00;145
2018-10-17 14:30;144.45
2018-10-17 14:00;144.4
2018-10-17 13:30;144.15
2018-10-17 13:00;144.6
2018-10-17 12:30;144.25
2018-10-17 12:00;144.85
2018-10-17 11:30;144.4
2018-10-17 11:00;144.45
2018-10-17 10:30;144.25
2018-10-17 10:00;145.1
2018-10-17 09:30;145.05
2018-10-16 17:30;143.95
2018-10-16 17:00;143.8
2018-10-16 16:30;143.45
2018-10-16 16:00;143.25
2018-10-16 15:30;143.6
2018-10-16 15:00;143.75
2018-10-16 14:30;143.55
2018-10-16 14:00;142.9
2018-10-16 13:30;142.35
2018-10-16 13:00;141.05
2018-10-16 12:30;140.55
2018-10-16 12:00;140.4
2018-10-16 11:30;140.55
2018-10-16 11:00;140.95
2018-10-16 10:30;140.65
2018-10-16 10:00;140.15
2018-10-16 09:30;139.95
2018-10-15 17:30;140.25
2018-10-15 17:00;140.15
2018-10-15 16:30;140.5
2018-10-15 16:00;140.35
2018-10-15 15:30;140.45
2018-10-15 15:00;140.65
2018-10-15 14:30;140.95
2018-10-15 14:00;141.15
2018-10-15 13:30;140.9
2018-10-15 13:00;140.8
2018-10-15 12:30;140.95
2018-10-15 12:00;141.3
2018-10-15 11:30;140.7
2018-10-15 11:00;140.4
2018-10-15 10:30;140.5
2018-10-15 10:00;141.3
2018-10-15 09:30;141.9
2018-10-12 17:30;141.45
2018-10-12 17:00;141.5
2018-10-12 16:30;141.8
2018-10-12 16:00;142.7
2018-10-12 15:30;143.3
2018-10-12 15:00;143
2018-10-12 14:30;143.3
2018-10-12 14:00;143.45
2018-10-12 13:30;143.85
2018-10-12 13:00;143.4
2018-10-12 12:30;143.2
2018-10-12 12:00;143.6
2018-10-12 11:30;143.5
2018-10-12 11:00;143.6
2018-10-12 10:30;143.7
2018-10-12 10:00;144.55
2018-10-12 09:30;144.6
2018-10-11 17:30;141.95
2018-10-11 17:00;142.15
2018-10-11 16:30;143
2018-10-11 16:00;143.65
2018-10-11 15:30;143.65
2018-10-11 15:00;143.25
2018-10-11 14:30;142.55
2018-10-11 14:00;141.7
2018-10-11 13:30;141.55
2018-10-11 13:00;141.9
2018-10-11 12:30;141.5
2018-10-11 12:00;142.45
2018-10-11 11:30;142
2018-10-11 11:00;142.65
2018-10-11 10:30;143.45
2018-10-11 10:00;142.85
2018-10-11 09:30;143.55
2018-10-10 17:30;145.7
2018-10-10 17:00;147.15
2018-10-10 16:30;147.75
2018-10-10 16:00;147.65
2018-10-10 15:30;148.65
2018-10-10 15:00;148.95
2018-10-10 14:30;149
2018-10-10 14:00;149.3
2018-10-10 13:30;149.75
2018-10-10 13:00;149.55
2018-10-10 12:30;149.65
2018-10-10 12:00;149.95
2018-10-10 11:30;150.05
2018-10-10 11:00;149.4
2018-10-10 10:30;150.65
2018-10-10 10:00;151.8
2018-10-10 09:30;152.55
2018-10-09 17:30;154
2018-10-09 17:00;154.35
2018-10-09 16:30;154.25
2018-10-09 16:00;153.35
2018-10-09 15:30;152.9
2018-10-09 15:00;152.95
2018-10-09 14:30;152.45
2018-10-09 14:00;152.05
2018-10-09 13:30;152.3
2018-10-09 13:00;152.05
2018-10-09 12:30;151.9
2018-10-09 12:00;152.35
2018-10-09 11:30;152.55
2018-10-09 11:00;153.35
2018-10-09 10:30;153.7
2018-10-09 10:00;154.95
2018-10-09 09:30;154.45
2018-10-08 17:30;152.65
2018-10-08 17:00;153.7
2018-10-08 16:30;153.15
2018-10-08 16:00;153.05
2018-10-08 15:30;152.95
2018-10-08 15:00;153
2018-10-08 14:30;153.5
2018-10-08 14:00;153.2
2018-10-08 13:30;152.7
2018-10-08 13:00;152.55
2018-10-08 12:30;153.1
2018-10-08 12:00;153.2
2018-10-08 11:30;152.85
2018-10-08 11:00;152.1
2018-10-08 10:30;152.7
2018-10-08 10:00;153.35
2018-10-08 09:30;152.8
2018-10-05 17:30;152.6
2018-10-05 17:00;153.25
2018-10-05 16:30;153.65
2018-10-05 16:00;153.8
2018-10-05 15:30;154.1
2018-10-05 15:00;154.1
2018-10-05 14:30;154
2018-10-05 14:00;154.55
2018-10-05 13:30;154.8
2018-10-05 13:00;155
2018-10-05 12:30;154.8
2018-10-05 12:00;155
2018-10-05 11:30;155.35
2018-10-05 11:00;155.4
2018-10-05 10:30;155.35
2018-10-05 10:00;155.75
2018-10-05 09:30;156.2
2018-10-04 17:30;156.2
2018-10-04 17:00;155.25
2018-10-04 16:30;155.1
2018-10-04 16:00;155.85
2018-10-04 15:30;156.25
2018-10-04 15:00;156.1
2018-10-04 14:30;156.1
2018-10-04 14:00;156.2
2018-10-04 13:30;156.45
2018-10-04 13:00;156
2018-10-04 12:30;156
2018-10-04 12:00;156.2
2018-10-04 11:30;156.55
2018-10-04 11:00;156.55
2018-10-04 10:30;156.75
2018-10-04 10:00;156.85
2018-10-04 09:30;156.2
2018-10-03 17:30;158.65
2018-10-03 17:00;158.4
2018-10-03 16:30;158.35
2018-10-03 16:00;158.95
2018-10-03 15:30;158
2018-10-03 15:00;157.45
2018-10-03 14:30;157
2018-10-03 14:00;157.25
2018-10-03 13:30;157.1
2018-10-03 13:00;157.45
2018-10-03 12:30;157.2
2018-10-03 12:00;157.7
2018-10-03 11:30;157.75
2018-10-03 11:00;156.85
2018-10-03 10:30;157.1
2018-10-03 10:00;156.15
2018-10-03 09:30;155.7
2018-10-02 17:30;157.05
2018-10-02 17:00;156.05
2018-10-02 16:30;155.65
2018-10-02 16:00;155.55
2018-10-02 15:30;155.5
2018-10-02 15:00;154.9
2018-10-02 14:30;154.6
2018-10-02 14:00;154.65
2018-10-02 13:30;154.75
2018-10-02 13:00;154.9
2018-10-02 12:30;154.95
2018-10-02 12:00;154.85
2018-10-02 11:30;154.6
2018-10-02 11:00;155.1
2018-10-02 10:30;155.7
2018-10-02 10:00;156.9
2018-10-02 09:30;156.55
2018-10-01 17:30;157.8
2018-10-01 17:00;157.55
2018-10-01 16:30;157.25
2018-10-01 16:00;157.25
2018-10-01 15:30;157.45
2018-10-01 15:00;157.6
2018-10-01 14:30;157.05
2018-10-01 14:00;157.1
2018-10-01 13:30;157.5
2018-10-01 13:00;157.55
2018-10-01 12:30;157.65
2018-10-01 12:00;157.9
2018-10-01 11:30;158.1
2018-10-01 11:00;158.2
2018-10-01 10:30;158.95
2018-10-01 10:00;158.45
2018-10-01 09:30;158.05
2018-09-28 17:30;157.75
2018-09-28 17:00;158
2018-09-28 16:30;158.2
2018-09-28 16:00;158.15
2018-09-28 15:30;158.3
2018-09-28 15:00;158.4
2018-09-28 14:30;157.95
2018-09-28 14:00;158.3
2018-09-28 13:30;159.1
2018-09-28 13:00;159.15
2018-09-28 12:30;159
2018-09-28 12:00;159.2
2018-09-28 11:30;158.95
2018-09-28 11:00;159.45
2018-09-28 10:30;159.25
2018-09-28 10:00;159.25
2018-09-28 09:30;159.45
2018-09-27 17:30;160.55
2018-09-27 17:00;160.2
2018-09-27 16:30;160.2
2018-09-27 16:00;160.25
2018-09-27 15:30;159.85
2018-09-27 15:00;159.6
2018-09-27 14:30;159.65
2018-09-27 14:00;159.35
2018-09-27 13:30;159.3
2018-09-27 13:00;159.15
2018-09-27 12:30;159
2018-09-27 12:00;158.3
2018-09-27 11:30;158.3
2018-09-27 11:00;158.15
2018-09-27 10:30;158.2
2018-09-27 10:00;157.85
2018-09-27 09:30;157.55
2018-09-26 17:30;158.3
2018-09-26 17:00;158.35
2018-09-26 16:30;158.7
2018-09-26 16:00;158.45
2018-09-26 15:30;157.35
2018-09-26 15:00;157.3
2018-09-26 14:30;157.4
2018-09-26 14:00;157.2
2018-09-26 13:30;157
2018-09-26 13:00;156.95
2018-09-26 12:30;156.9
2018-09-26 12:00;156.7
2018-09-26 11:30;156.9
2018-09-26 11:00;156.45
2018-09-26 10:30;156.75
2018-09-26 10:00;157.05
2018-09-26 09:30;157.5
2018-09-25 17:30;158.2
2018-09-25 17:00;158.05
2018-09-25 16:30;157.85
2018-09-25 16:00;158.05
2018-09-25 15:30;158.1
2018-09-25 15:00;158.7
2018-09-25 14:30;158.3
2018-09-25 14:00;158.7
2018-09-25 13:30;158.8
2018-09-25 13:00;158.95
2018-09-25 12:30;159.05
2018-09-25 12:00;158.85
2018-09-25 11:30;158.85
2018-09-25 11:00;158.85
2018-09-25 10:30;150
2018-09-25 10:00;159
2018-09-25 09:30;159.2
2018-09-24 17:30;158.9
2018-09-24 17:00;159.4
2018-09-24 16:30;159.3
2018-09-24 16:00;159
2018-09-24 15:30;158.9
2018-09-24 15:00;159.05
2018-09-24 14:30;159.2
2018-09-24 14:00;159.15
2018-09-24 13:30;159.25
2018-09-24 13:00;159.65
2018-09-24 12:30;159.35
2018-09-24 12:00;159.1
2018-09-24 11:30;158.65
2018-09-24 11:00;158.8
2018-09-24 10:30;159.1
2018-09-24 10:00;159.65
2018-09-24 09:30;160.3
2018-09-21 17:30;160.45
2018-09-21 17:00;160.2
2018-09-21 16:30;160.05
2018-09-21 16:00;160.1
2018-09-21 15:30;160.5
2018-09-21 15:00;160.2
2018-09-21 14:30;160.1
2018-09-21 14:00;159.95
2018-09-21 13:30;160.5
2018-09-21 13:00;160.7
2018-09-21 12:30;161.3
2018-09-21 12:00;161.55
2018-09-21 11:30;161.25
2018-09-21 11:00;161.2
2018-09-21 10:30;161.65
2018-09-21 10:00;161.05
2018-09-21 09:30;161.5
2018-09-20 17:30;159.15
2018-09-20 17:00;159.05
2018-09-20 16:30;158.55
2018-09-20 16:00;158.45
2018-09-20 15:30;158.8
2018-09-20 15:00;158.75
2018-09-20 14:30;158.6
2018-09-20 14:00;158.25
2018-09-20 13:30;158.6
2018-09-20 13:00;158.5
2018-09-20 12:30;158.35
2018-09-20 12:00;158.6
2018-09-20 11:30;158.7
2018-09-20 11:00;157.7
2018-09-20 10:30;157.65
2018-09-20 10:00;157.65
2018-09-20 09:30;157.5
2018-09-19 17:30;156.05
2018-09-19 17:00;156.15
2018-09-19 16:30;156.2
2018-09-19 16:00;156.1
2018-09-19 15:30;156
2018-09-19 15:00;155.9
2018-09-19 14:30;156.15
2018-09-19 14:00;155.7
2018-09-19 13:30;155.7
2018-09-19 13:00;155.8
2018-09-19 12:30;156.15
2018-09-19 12:00;156.3
2018-09-19 11:30;155.9
2018-09-19 11:00;156.1
2018-09-19 10:30;156.4
2018-09-19 10:00;155.55
2018-09-19 09:30;155.75
2018-09-18 17:30;152.9
2018-09-18 17:00;152.5
2018-09-18 16:30;152.65
2018-09-18 16:00;153
2018-09-18 15:30;152.5
2018-09-18 15:00;152.95
2018-09-18 14:30;153.05
2018-09-18 14:00;152.8
2018-09-18 13:30;152.75
2018-09-18 13:00;153.15
2018-09-18 12:30;152.7
2018-09-18 12:00;152.9
2018-09-18 11:30;152.85
2018-09-18 11:00;153.25
2018-09-18 10:30;153.7
2018-09-18 10:00;154.6
2018-09-18 09:30;155.6
2018-09-17 17:30;155.7
2018-09-17 17:00;155.3
2018-09-17 16:30;155.45
2018-09-17 16:00;155.9
2018-09-17 15:30;156.1
2018-09-17 15:00;155.9
2018-09-17 14:30;155.55
2018-09-17 14:00;156.1
2018-09-17 13:30;156.3
2018-09-17 13:00;156.3
2018-09-17 12:30;156.25
2018-09-17 12:00;156.05
2018-09-17 11:30;156
2018-09-17 11:00;156.5
2018-09-17 10:30;156.45
2018-09-17 10:00;155.35
2018-09-17 09:30;154.95
2018-09-14 17:30;156.3
2018-09-14 17:00;156.4
2018-09-14 16:30;156.25
2018-09-14 16:00;156.25
2018-09-14 15:30;155.85
2018-09-14 15:00;155.8
2018-09-14 14:30;155.45
2018-09-14 14:00;155.25
2018-09-14 13:30;155.45
2018-09-14 13:00;155.5
2018-09-14 12:30;155.3
2018-09-14 12:00;155.5
2018-09-14 11:30;155.3
2018-09-14 11:00;155.65
2018-09-14 10:30;155.2
2018-09-14 10:00;155.1
2018-09-14 09:30;155.35
2018-09-13 17:30;154.55
2018-09-13 17:00;154.2
2018-09-13 16:30;155.3
2018-09-13 16:00;156.1
2018-09-13 15:30;156
2018-09-13 15:00;156.05
2018-09-13 14:30;155.85
2018-09-13 14:00;155.45
2018-09-13 13:30;155.65
2018-09-13 13:00;154.75
2018-09-13 12:30;154.85
2018-09-13 12:00;154.6
2018-09-13 11:30;155.2
2018-09-13 11:00;155.45
2018-09-13 10:30;155.05
2018-09-13 10:00;154.9
2018-09-13 09:30;154.55
2018-09-12 17:30;153.6
2018-09-12 17:00;153.95
2018-09-12 16:30;153.65
2018-09-12 16:00;154.1
2018-09-12 15:30;153.75
2018-09-12 15:00;153.45
2018-09-12 14:30;153.8
2018-09-12 14:00;154.05
2018-09-12 13:30;154.4
2018-09-12 13:00;154.5
2018-09-12 12:30;154.5
2018-09-12 12:00;154.55
2018-09-12 11:30;154.4
2018-09-12 11:00;154.8
2018-09-12 10:30;154.7
2018-09-12 10:00;154.75
2018-09-12 09:30;154.5
2018-09-11 17:30;153.15
2018-09-11 17:00;152.7
2018-09-11 16:30;152.85
2018-09-11 16:00;152.4
2018-09-11 15:30;151.75
2018-09-11 15:00;151.3
2018-09-11 14:30;151.55
2018-09-11 14:00;151.4
2018-09-11 13:30;151.05
2018-09-11 13:00;151.3
2018-09-11 12:30;151.1
2018-09-11 12:00;151.25
2018-09-11 11:30;151.05
2018-09-11 11:00;151.55
2018-09-11 10:30;151.9
2018-09-11 10:00;152.15
2018-09-11 09:30;152.2
2018-09-10 17:30;153.2
2018-09-10 17:00;153.5
2018-09-10 16:30;153.3
2018-09-10 16:00;153.65
2018-09-10 15:30;153.6
2018-09-10 15:00;153.5
2018-09-10 14:30;153.2
2018-09-10 14:00;152.85
2018-09-10 13:30;152.7
2018-09-10 13:00;152.35
2018-09-10 12:30;152.15
2018-09-10 12:00;152.05
2018-09-10 11:30;152.5
2018-09-10 11:00;152.1
2018-09-10 10:30;151.6
2018-09-10 10:00;151
2018-09-10 09:30;151.05
2018-09-07 17:30;151.3
2018-09-07 17:00;151.25
2018-09-07 16:30;151.25
2018-09-07 16:00;151.15
2018-09-07 15:30;150.6
2018-09-07 15:00;150.9
2018-09-07 14:30;151.4
2018-09-07 14:00;151.4
2018-09-07 13:30;151.75
2018-09-07 13:00;151.9
2018-09-07 12:30;151.9
2018-09-07 12:00;152.35
2018-09-07 11:30;153
2018-09-07 11:00;153.25
2018-09-07 10:30;153.45
2018-09-07 10:00;153.55
2018-09-07 09:30;152.3
2018-09-06 17:30;152.35
2018-09-06 17:00;152.65
2018-09-06 16:30;153.4
2018-09-06 16:00;154
2018-09-06 15:30;153.45
2018-09-06 15:00;153.65
2018-09-06 14:30;153.35
2018-09-06 14:00;153.75
2018-09-06 13:30;153.8
